"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"KOR","Korea","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",54,,
"KOR","Korea","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",57,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",31,,
"NLD","Netherlands","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",30,,
"NLD","Netherlands","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",32,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",13,,
"NLD","Netherlands","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",14,,
"NLD","Netherlands","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",13,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",9,,
"NLD","Netherlands","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",9,,
"NLD","Netherlands","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",9,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",20,,
"NLD","Netherlands","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",19,,
"NLD","Netherlands","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",20,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",43,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",44,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",42,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",46,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",45,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",48,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",29,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",30,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",27,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",41,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",39,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",26,,
"NLD","Netherlands","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",26,,
"NLD","Netherlands","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",26,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",41,,
"NLD","Netherlands","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",41,,
"NLD","Netherlands","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",63,,
"NLD","Netherlands","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",61,,
"NLD","Netherlands","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",64,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"NLD","Netherlands","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"NLD","Netherlands","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",41,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",25,,
"NZL","New Zealand","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",25,,
"NZL","New Zealand","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",26,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",10,,
"NZL","New Zealand","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",12,,
"NZL","New Zealand","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",8,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",7,,
"NZL","New Zealand","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",5,,
"NZL","New Zealand","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",9,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",14,,
"NZL","New Zealand","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",13,,
